Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Fri May  1 15:08:20 2026
| Host         : clara running 64-bit NixOS 25.11 (Xantusia)
| Command      : report_utilization -hierarchical -file util_inter_8.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------------------------------------------------+----------------+--------------+------------+------------+---------+-------+--------+--------+--------+------+------------+
|                                                                         Instance                                                                        |                                               Module                                              |  PR Attribute  | Total PPLOCs | Total LUTs | Logic LUTs | LUTRAMs |  SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized6_29_HD18495 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     56 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized2_30_HD18496 | Reconfigurable |            - |         17 |          0 |       0 |    17 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized2_30_HD18496 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice_31_HD18497 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                  |                                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice_32_HD18498 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[2].U_ALL_SRL_SLICE                                                                                  |                                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice_33_HD18499 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[3].U_ALL_SRL_SLICE                                                                                  |                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_34_HD18500 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[53].U_M                                                                                                            |                               ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized6_HD18501 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     58 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[53].U_M)                                                                                                        |                               ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized6_HD18501 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                          ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized6_HD18502 | Reconfigurable |            - |         17 |          0 |       0 |    17 |     57 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                          ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized6_HD18502 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     56 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                           ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized2_HD18503 | Reconfigurable |            - |         17 |          0 |       0 |    17 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                           ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized2_HD18503 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                                     ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice_HD18504 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                  |                                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice_26_HD18505 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[2].U_ALL_SRL_SLICE                                                                                  |                                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice_27_HD18506 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[3].U_ALL_SRL_SLICE                                                                                  |                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_28_HD18507 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[54].U_M                                                                                                            |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__25_HD18508 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[54].U_M)                                                                                                        |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__25_HD18508 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_23_HD18509 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_23_HD18509 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_24_HD18510 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_24_HD18510 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_25_HD18511 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[55].U_M                                                                                                            |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__26_HD18512 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[55].U_M)                                                                                                        |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__26_HD18512 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_20_HD18513 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_20_HD18513 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_21_HD18514 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_21_HD18514 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_22_HD18515 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[56].U_M                                                                                                            |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__27_HD18516 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[56].U_M)                                                                                                        |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__27_HD18516 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_17_HD18517 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_17_HD18517 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_18_HD18518 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_18_HD18518 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_19_HD18519 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[57].U_M                                                                                                            |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__28_HD18520 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[57].U_M)                                                                                                        |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__28_HD18520 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_14_HD18521 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_14_HD18521 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_15_HD18522 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_15_HD18522 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_16_HD18523 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[58].U_M                                                                                                            |                            ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized4__7_HD18524 | Reconfigurable |            - |          5 |          0 |       0 |     5 |     14 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[58].U_M)                                                                                                        |                            ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized4__7_HD18524 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized4_11_HD18525 | Reconfigurable |            - |          5 |          0 |       0 |     5 |     13 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                       ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized4_11_HD18525 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     12 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_12_HD18526 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                        ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_12_HD18526 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_13_HD18527 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[59].U_M                                                                                                            |                               ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized4_HD18528 | Reconfigurable |            - |          5 |          0 |       0 |     5 |     14 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[59].U_M)                                                                                                        |                               ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized4_HD18528 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                          ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized4_HD18529 | Reconfigurable |            - |          5 |          0 |       0 |     5 |     13 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                          ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized4_HD18529 | Reconfigurable |            - |          0 |          0 |       0 |     0 |     12 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                         ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_9_HD18530 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                         ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_9_HD18530 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                  ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_10_HD18531 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[5].U_M                                                                                                             |                            ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__2_HD18532 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[5].U_M)                                                                                                         |                            ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__2_HD18532 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                      ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_194_HD18533 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                      ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_194_HD18533 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                       ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_195_HD18534 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                       ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_195_HD18534 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                 ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_196_HD18535 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[60].U_M                                                                                                            |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__29_HD18536 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[60].U_M)                                                                                                        |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__29_HD18536 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                        ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_6_HD18537 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                        ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_6_HD18537 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                         ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_7_HD18538 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                         ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_7_HD18538 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                   ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_8_HD18539 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[61].U_M                                                                                                            |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__30_HD18540 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[61].U_M)                                                                                                        |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__30_HD18540 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                        ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_3_HD18541 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                        ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_3_HD18541 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                         ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_4_HD18542 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                         ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_4_HD18542 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                   ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_5_HD18543 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[62].U_M                                                                                                            |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__31_HD18544 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[62].U_M)                                                                                                        |                           ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__31_HD18544 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                        ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_0_HD18545 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                        ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_0_HD18545 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                         ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_1_HD18546 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                         ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_1_HD18546 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                   ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_2_HD18547 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[63].U_M                                                                                                            |                               ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2_HD18548 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[63].U_M)                                                                                                        |                               ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2_HD18548 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                          ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_HD18549 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                          ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_HD18549 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                           ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_HD18550 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                           ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_HD18550 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                     ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_HD18551 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[6].U_M                                                                                                             |                            ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__3_HD18552 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[6].U_M)                                                                                                         |                            ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__3_HD18552 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                      ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_191_HD18553 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                      ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_191_HD18553 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                       ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_192_HD18554 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                       ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA__parameterized0_192_HD18554 | Reconfigurable |            - |          1 |          0 |       0 |     1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                 ila_mem_region_top_req_t_ltlib_v1_0_0_all_typeA_slice__parameterized0_193_HD18555 | Reconfigurable |            - |          4 |          0 |       0 |     4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[7].U_M                                                                                                             |                            ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__4_HD18556 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[7].U_M)                                                                                                         |                            ila_mem_region_top_req_t_ltlib_v1_0_0_match__parameterized2__4_HD18556 | Reconfigurable |            - |          0 |          0 |       0 |     0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                      ila_mem_region_top_req_t_ltlib_v1_0_0_allx_typeA__parameterized2_188_HD18557 | Reconfigurable |            - |          5 |          0 |       0 |     5 |      3 |      0 |      0 |    0 |          0 |
