Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
-----------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Fri Jul  4 13:34:15 2025
| Host         : clara running 64-bit NixOS 24.11 (Vicuna)
| Command      : report_utilization -hierarchical -file /scratch/chenjiyang/microShell_new/build_ceu_3_2_hw/utilization_report.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
-----------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------------------------------------------------+----------------+--------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                                                                         Instance                                                                        |                                               Module                                              |  PR Attribute  | Total PPLOCs | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                   MU_SRL[10].mu_srl_reg                                                                                                                 |                                                ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized9 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   MU_SRL[11].mu_srl_reg                                                                                                                 |                                               ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized10 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   MU_SRL[1].mu_srl_reg                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized0 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   MU_SRL[2].mu_srl_reg                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized1 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   MU_SRL[3].mu_srl_reg                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized2 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   MU_SRL[4].mu_srl_reg                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized3 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   MU_SRL[5].mu_srl_reg                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized4 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   MU_SRL[6].mu_srl_reg                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized5 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   MU_SRL[7].mu_srl_reg                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized6 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   MU_SRL[8].mu_srl_reg                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized7 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   MU_SRL[9].mu_srl_reg                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized8 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   STRG_QUAL.qual_strg_srl_reg                                                                                                           |                                               ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized12 | Reconfigurable |            - |         32 |         32 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   TC_SRL[0].tc_srl_reg                                                                                                                  |                                               ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized11 | Reconfigurable |            - |         31 |         31 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   U_XSDB_SLAVE                                                                                                                          |                                                                  ila_perf_host_xsdbs_v1_0_2_xsdbs | Reconfigurable |            - |         76 |         76 |       0 |    0 |    213 |      0 |      0 |    0 |          0 |
|                   reg_15                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized42 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl_51 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_16                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized43 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl_50 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_17                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized44 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl_49 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_18                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized45 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl_48 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_19                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized46 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl_47 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_1a                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized47 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl__parameterized1_46 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_6                                                                                                                                 |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized27 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl_54 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_7                                                                                                                                 |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized28 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_ctl__parameterized0 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_8                                                                                                                                 |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized29 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                     I_EN_STAT_EQ1.U_STAT                                                                                                                |                                                            ila_perf_host_xsdbs_v1_0_2_reg_stat_53 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                   reg_80                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized48 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl__parameterized1_45 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_81                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized49 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl_44 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_82                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized50 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                ila_perf_host_xsdbs_v1_0_2_reg_ctl__parameterized1 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_83                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized51 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl_43 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_84                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized52 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl_42 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_85                                                                                                                                |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized53 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                             ila_perf_host_xsdbs_v1_0_2_reg_ctl_41 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_887                                                                                                                               |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized55 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                     I_EN_STAT_EQ1.U_STAT                                                                                                                |                                                            ila_perf_host_xsdbs_v1_0_2_reg_stat_40 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                   reg_88d                                                                                                                               |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized57 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     I_EN_STAT_EQ1.U_STAT                                                                                                                |                                                            ila_perf_host_xsdbs_v1_0_2_reg_stat_39 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                   reg_890                                                                                                                               |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized60 | Reconfigurable |            - |          0 |          0 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     (reg_890)                                                                                                                           |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized60 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                     I_EN_STAT_EQ1.U_STAT                                                                                                                |                                                            ila_perf_host_xsdbs_v1_0_2_reg_stat_38 | Reconfigurable |            - |          0 |          0 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_9                                                                                                                                 |                                                   ila_perf_host_xsdbs_v1_0_2_reg__parameterized30 | Reconfigurable |            - |          0 |          0 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                     I_EN_STAT_EQ1.U_STAT                                                                                                                |                                                            ila_perf_host_xsdbs_v1_0_2_reg_stat_52 | Reconfigurable |            - |          0 |          0 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                   reg_srl_fff                                                                                                                           |                                               ila_perf_host_xsdbs_v1_0_2_reg_p2s__parameterized13 | Reconfigurable |            - |         31 |         31 |       0 |    0 |     43 |      0 |      0 |    0 |          0 |
|                   reg_stream_ffd                                                                                                                        |                                                             ila_perf_host_xsdbs_v1_0_2_reg_stream | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                     I_EN_CTL_EQ1.U_CTL                                                                                                                  |                                                                ila_perf_host_xsdbs_v1_0_2_reg_ctl | Reconfigurable |            - |          3 |          3 |       0 |    0 |     16 |      0 |      0 |    0 |          0 |
|                   reg_stream_ffe                                                                                                                        |                                             ila_perf_host_xsdbs_v1_0_2_reg_stream__parameterized0 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      7 |      0 |      0 |    0 |          0 |
|                     (reg_stream_ffe)                                                                                                                    |                                             ila_perf_host_xsdbs_v1_0_2_reg_stream__parameterized0 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                     I_EN_STAT_EQ1.U_STAT                                                                                                                |                                                               ila_perf_host_xsdbs_v1_0_2_reg_stat | Reconfigurable |            - |          0 |          0 |       0 |    0 |      7 |      0 |      0 |    0 |          0 |
|                 u_ila_reset_ctrl                                                                                                                        |                                                          ila_perf_host_ila_v6_2_12_ila_reset_ctrl | Reconfigurable |            - |          9 |          9 |       0 |    0 |     34 |      0 |      0 |    0 |          0 |
|                   (u_ila_reset_ctrl)                                                                                                                    |                                                          ila_perf_host_ila_v6_2_12_ila_reset_ctrl | Reconfigurable |            - |          3 |          3 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                   arm_detection_inst                                                                                                                    |                                                  ila_perf_host_ltlib_v1_0_0_rising_edge_detection | Reconfigurable |            - |          1 |          1 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|                   asyncrounous_transfer.arm_in_transfer_inst                                                                                            |                                                     ila_perf_host_ltlib_v1_0_0_async_edge_xfer__2 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                   asyncrounous_transfer.arm_out_transfer_inst                                                                                           |                                                     ila_perf_host_ltlib_v1_0_0_async_edge_xfer__3 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                   asyncrounous_transfer.halt_in_transfer_inst                                                                                           |                                                     ila_perf_host_ltlib_v1_0_0_async_edge_xfer__1 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                   asyncrounous_transfer.halt_out_transfer_inst                                                                                          |                                                        ila_perf_host_ltlib_v1_0_0_async_edge_xfer | Reconfigurable |            - |          1 |          1 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                   halt_detection_inst                                                                                                                   |                                               ila_perf_host_ltlib_v1_0_0_rising_edge_detection__1 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|                 u_trig                                                                                                                                  |                                                             ila_perf_host_ila_v6_2_12_ila_trigger | Reconfigurable |            - |         82 |          4 |       0 |   78 |     79 |      0 |      0 |    0 |          0 |
|                   (u_trig)                                                                                                                              |                                                             ila_perf_host_ila_v6_2_12_ila_trigger | Reconfigurable |            - |          1 |          1 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|                   N_DDR_TC.N_DDR_TC_INST[0].U_TC                                                                                                        |                                                               ila_perf_host_ltlib_v1_0_0_match__1 | Reconfigurable |            - |          9 |          0 |       0 |    9 |     14 |      0 |      0 |    0 |          0 |
|                     (N_DDR_TC.N_DDR_TC_INST[0].U_TC)                                                                                                    |                                                               ila_perf_host_ltlib_v1_0_0_match__1 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                     allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                             |                                                          ila_perf_host_ltlib_v1_0_0_allx_typeA_34 | Reconfigurable |            - |          9 |          0 |       0 |    9 |     13 |      0 |      0 |    0 |          0 |
|                       (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                         |                                                          ila_perf_host_ltlib_v1_0_0_allx_typeA_34 | Reconfigurable |            - |          0 |          0 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                       DUT                                                                                                                               |                                                           ila_perf_host_ltlib_v1_0_0_all_typeA_35 | Reconfigurable |            - |          9 |          0 |       0 |    9 |      1 |      0 |      0 |    0 |          0 |
|                         (DUT)                                                                                                                           |                                                           ila_perf_host_ltlib_v1_0_0_all_typeA_35 | Reconfigurable |            - |          1 |          0 |       0 |    1 |      0 |      0 |      0 |    0 |          0 |
|                         I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                    |                                                     ila_perf_host_ltlib_v1_0_0_all_typeA_slice_36 | Reconfigurable |            - |          4 |          0 |       0 |    4 |      0 |      0 |      0 |    0 |          0 |
|                         I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                    |                                     ila_perf_host_ltlib_v1_0_0_all_typeA_slice__parameterized0_37 | Reconfigurable |            - |          4 |          0 |       0 |    4 |      1 |      0 |      0 |    0 |          0 |
|                   STRG_QUAL.U_STRG_QUAL                                                                                                                 |                                                                  ila_perf_host_ltlib_v1_0_0_match | Reconfigurable |            - |          9 |          0 |       0 |    9 |     14 |      0 |      0 |    0 |          0 |
|                     (STRG_QUAL.U_STRG_QUAL)                                                                                                             |                                                                  ila_perf_host_ltlib_v1_0_0_match | Reconfigurable |            - |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                     allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                             |                                                             ila_perf_host_ltlib_v1_0_0_allx_typeA | Reconfigurable |            - |          9 |          0 |       0 |    9 |     13 |      0 |      0 |    0 |          0 |
|                       (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                         |                                                             ila_perf_host_ltlib_v1_0_0_allx_typeA | Reconfigurable |            - |          0 |          0 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                       DUT                                                                                                                               |                                                              ila_perf_host_ltlib_v1_0_0_all_typeA | Reconfigurable |            - |          9 |          0 |       0 |    9 |      1 |      0 |      0 |    0 |          0 |
|                         (DUT)                                                                                                                           |                                                              ila_perf_host_ltlib_v1_0_0_all_typeA | Reconfigurable |            - |          1 |          0 |       0 |    1 |      0 |      0 |      0 |    0 |          0 |
|                         I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                    |                                                        ila_perf_host_ltlib_v1_0_0_all_typeA_slice | Reconfigurable |            - |          4 |          0 |       0 |    4 |      0 |      0 |      0 |    0 |          0 |
|                         I_WHOLE_SLICE.G_SLICE_IDX[1].U_ALL_SRL_SLICE                                                                                    |                                     ila_perf_host_ltlib_v1_0_0_all_typeA_slice__parameterized0_33 | Reconfigurable |            - |          4 |          0 |       0 |    4 |      1 |      0 |      0 |    0 |          0 |
|                   U_TM                                                                                                                                  |                                                          ila_perf_host_ila_v6_2_12_ila_trig_match | Reconfigurable |            - |         63 |          3 |       0 |   60 |     48 |      0 |      0 |    0 |          0 |
|                     (U_TM)                                                                                                                              |                                                          ila_perf_host_ila_v6_2_12_ila_trig_match | Reconfigurable |            - |          3 |          3 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[0].U_M                                                                                                             |                                               ila_perf_host_ltlib_v1_0_0_match__parameterized0__1 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[0].U_M)                                                                                                         |                                               ila_perf_host_ltlib_v1_0_0_match__parameterized0__1 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                                          ila_perf_host_ltlib_v1_0_0_allx_typeA__parameterized0_30 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                                          ila_perf_host_ltlib_v1_0_0_allx_typeA__parameterized0_30 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                                           ila_perf_host_ltlib_v1_0_0_all_typeA__parameterized0_31 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                                           ila_perf_host_ltlib_v1_0_0_all_typeA__parameterized0_31 | Reconfigurable |            - |          1 |          0 |       0 |    1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                                     ila_perf_host_ltlib_v1_0_0_all_typeA_slice__parameterized0_32 | Reconfigurable |            - |          4 |          0 |       0 |    4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[10].U_M                                                                                                            |                                              ila_perf_host_ltlib_v1_0_0_match__parameterized0__11 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[10].U_M)                                                                                                        |                                              ila_perf_host_ltlib_v1_0_0_match__parameterized0__11 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                                           ila_perf_host_ltlib_v1_0_0_allx_typeA__parameterized0_0 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                                           ila_perf_host_ltlib_v1_0_0_allx_typeA__parameterized0_0 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                                            ila_perf_host_ltlib_v1_0_0_all_typeA__parameterized0_1 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                                            ila_perf_host_ltlib_v1_0_0_all_typeA__parameterized0_1 | Reconfigurable |            - |          1 |          0 |       0 |    1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                                      ila_perf_host_ltlib_v1_0_0_all_typeA_slice__parameterized0_2 | Reconfigurable |            - |          4 |          0 |       0 |    4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[11].U_M                                                                                                            |                                                  ila_perf_host_ltlib_v1_0_0_match__parameterized0 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[11].U_M)                                                                                                        |                                                  ila_perf_host_ltlib_v1_0_0_match__parameterized0 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                                             ila_perf_host_ltlib_v1_0_0_allx_typeA__parameterized0 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                                             ila_perf_host_ltlib_v1_0_0_allx_typeA__parameterized0 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                                              ila_perf_host_ltlib_v1_0_0_all_typeA__parameterized0 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                                              ila_perf_host_ltlib_v1_0_0_all_typeA__parameterized0 | Reconfigurable |            - |          1 |          0 |       0 |    1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                                        ila_perf_host_ltlib_v1_0_0_all_typeA_slice__parameterized0 | Reconfigurable |            - |          4 |          0 |       0 |    4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[1].U_M                                                                                                             |                                               ila_perf_host_ltlib_v1_0_0_match__parameterized0__2 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[1].U_M)                                                                                                         |                                               ila_perf_host_ltlib_v1_0_0_match__parameterized0__2 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                                          ila_perf_host_ltlib_v1_0_0_allx_typeA__parameterized0_27 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                                          ila_perf_host_ltlib_v1_0_0_allx_typeA__parameterized0_27 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                                           ila_perf_host_ltlib_v1_0_0_all_typeA__parameterized0_28 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      1 |      0 |      0 |    0 |          0 |
|                           (DUT)                                                                                                                         |                                           ila_perf_host_ltlib_v1_0_0_all_typeA__parameterized0_28 | Reconfigurable |            - |          1 |          0 |       0 |    1 |      0 |      0 |      0 |    0 |          0 |
|                           I_WHOLE_SLICE.G_SLICE_IDX[0].U_ALL_SRL_SLICE                                                                                  |                                     ila_perf_host_ltlib_v1_0_0_all_typeA_slice__parameterized0_29 | Reconfigurable |            - |          4 |          0 |       0 |    4 |      1 |      0 |      0 |    0 |          0 |
|                     N_DDR_MODE.G_NMU[2].U_M                                                                                                             |                                               ila_perf_host_ltlib_v1_0_0_match__parameterized0__3 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      4 |      0 |      0 |    0 |          0 |
|                       (N_DDR_MODE.G_NMU[2].U_M)                                                                                                         |                                               ila_perf_host_ltlib_v1_0_0_match__parameterized0__3 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                       allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst                                                                           |                                          ila_perf_host_ltlib_v1_0_0_allx_typeA__parameterized0_24 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      3 |      0 |      0 |    0 |          0 |
|                         (allx_typeA_match_detection.ltlib_v1_0_0_allx_typeA_inst)                                                                       |                                          ila_perf_host_ltlib_v1_0_0_allx_typeA__parameterized0_24 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                         DUT                                                                                                                             |                                           ila_perf_host_ltlib_v1_0_0_all_typeA__parameterized0_25 | Reconfigurable |            - |          5 |          0 |       0 |    5 |      1 |      0 |      0 |    0 |          0 |
