Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2023 Advanced Micro Devices, Inc. All Rights Reserved.
---------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2023.2 (lin64) Build 4029153 Fri Oct 13 20:13:54 MDT 2023
| Date         : Tue May  5 13:27:07 2026
| Host         : amy running 64-bit NixOS 25.11 (Xantusia)
| Command      : report_utilization -hierarchical -file util_resource_usage.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Routed
---------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------------------------------------------------+----------------+--------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                                                                         Instance                                                                        |                                               Module                                              |  PR Attribute  | Total PPLOCs | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                           rd_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_4_xpm_cdc_gray__11 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                           wr_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_4_xpm_cdc_gray__10 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.rd                                                                                                        |                                                                  design_ctrl_auto_cc_4_rd_logic_7 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     18 |      0 |      0 |    0 |          0 |
|                           gr1.gr1_int.rfwft                                                                                                             |                                                                  design_ctrl_auto_cc_4_rd_fwft_11 | Reconfigurable |            - |          7 |          7 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gras.rsts                                                                                                                     |                                                       design_ctrl_auto_cc_4_rd_status_flags_as_12 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           rpntr                                                                                                                         |                                                              design_ctrl_auto_cc_4_rd_bin_cntr_13 | Reconfigurable |            - |          5 |          5 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.wr                                                                                                        |                                                                  design_ctrl_auto_cc_4_wr_logic_8 | Reconfigurable |            - |          7 |          7 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                           gwas.wsts                                                                                                                     |                                                        design_ctrl_auto_cc_4_wr_status_flags_as_9 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           wpntr                                                                                                                         |                                                              design_ctrl_auto_cc_4_wr_bin_cntr_10 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.mem                                                                                                           |                                                                      design_ctrl_auto_cc_4_memory | Reconfigurable |            - |         26 |          0 |      26 |    0 |     64 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.mem)                                                                                                       |                                                                      design_ctrl_auto_cc_4_memory | Reconfigurable |            - |          0 |          0 |       0 |    0 |     32 |      0 |      0 |    0 |          0 |
|                           gdm.dm_gen.dm                                                                                                                 |                                                                        design_ctrl_auto_cc_4_dmem | Reconfigurable |            - |         26 |          0 |      26 |    0 |     32 |      0 |      0 |    0 |          0 |
|                         rstblk                                                                                                                          |                                                design_ctrl_auto_cc_4_reset_blk_ramfifo__xdcDup__1 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     26 |      0 |      0 |    0 |          0 |
|                           (rstblk)                                                                                                                      |                                                design_ctrl_auto_cc_4_reset_blk_ramfifo__xdcDup__1 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rst_rd_reg2_inst                                                                   |                                                        design_ctrl_auto_cc_4_xpm_cdc_async_rst__6 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr                                                        |                                          design_ctrl_auto_cc_4_xpm_cdc_single__parameterized1__11 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_wrst_rd                                                        |                                          design_ctrl_auto_cc_4_xpm_cdc_single__parameterized1__10 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                           |                                                        design_ctrl_auto_cc_4_xpm_cdc_async_rst__5 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     gaxi_full_lite.gwrite_ch.gwdch2.axi_wdch                                                                                            |                                          design_ctrl_auto_cc_4_fifo_generator_top__parameterized0 | Reconfigurable |            - |        372 |         40 |     332 |    0 |   1250 |      0 |      0 |    0 |          0 |
|                       grf.rf                                                                                                                            |                                      design_ctrl_auto_cc_4_fifo_generator_ramfifo__parameterized0 | Reconfigurable |            - |        372 |         40 |     332 |    0 |   1250 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gcx.clkx                                                                                                      |                                                      design_ctrl_auto_cc_4_clk_x_pntrs__xdcDup__2 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     40 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.gcx.clkx)                                                                                                  |                                                      design_ctrl_auto_cc_4_clk_x_pntrs__xdcDup__2 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                           rd_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_4_xpm_cdc_gray__13 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                           wr_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_4_xpm_cdc_gray__12 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.rd                                                                                                        |                                                                  design_ctrl_auto_cc_4_rd_logic_0 | Reconfigurable |            - |         13 |         13 |       0 |    0 |     18 |      0 |      0 |    0 |          0 |
|                           gr1.gr1_int.rfwft                                                                                                             |                                                                   design_ctrl_auto_cc_4_rd_fwft_4 | Reconfigurable |            - |          7 |          7 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gras.rsts                                                                                                                     |                                                        design_ctrl_auto_cc_4_rd_status_flags_as_5 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           rpntr                                                                                                                         |                                                               design_ctrl_auto_cc_4_rd_bin_cntr_6 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.wr                                                                                                        |                                                                  design_ctrl_auto_cc_4_wr_logic_1 | Reconfigurable |            - |          7 |          7 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                           gwas.wsts                                                                                                                     |                                                        design_ctrl_auto_cc_4_wr_status_flags_as_2 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           wpntr                                                                                                                         |                                                               design_ctrl_auto_cc_4_wr_bin_cntr_3 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.mem                                                                                                           |                                                      design_ctrl_auto_cc_4_memory__parameterized0 | Reconfigurable |            - |        332 |          0 |     332 |    0 |   1152 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.mem)                                                                                                       |                                                      design_ctrl_auto_cc_4_memory__parameterized0 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    576 |      0 |      0 |    0 |          0 |
|                           gdm.dm_gen.dm                                                                                                                 |                                                        design_ctrl_auto_cc_4_dmem__parameterized0 | Reconfigurable |            - |        332 |          0 |     332 |    0 |    576 |      0 |      0 |    0 |          0 |
|                         rstblk                                                                                                                          |                                                design_ctrl_auto_cc_4_reset_blk_ramfifo__xdcDup__2 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     26 |      0 |      0 |    0 |          0 |
|                           (rstblk)                                                                                                                      |                                                design_ctrl_auto_cc_4_reset_blk_ramfifo__xdcDup__2 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rst_rd_reg2_inst                                                                   |                                                        design_ctrl_auto_cc_4_xpm_cdc_async_rst__8 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr                                                        |                                          design_ctrl_auto_cc_4_xpm_cdc_single__parameterized1__13 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_wrst_rd                                                        |                                          design_ctrl_auto_cc_4_xpm_cdc_single__parameterized1__12 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                           |                                                        design_ctrl_auto_cc_4_xpm_cdc_async_rst__7 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     gaxi_full_lite.gwrite_ch.gwrch2.axi_wrch                                                                                            |                                          design_ctrl_auto_cc_4_fifo_generator_top__parameterized1 | Reconfigurable |            - |         48 |         40 |       8 |    0 |    114 |      0 |      0 |    0 |          0 |
|                       grf.rf                                                                                                                            |                                      design_ctrl_auto_cc_4_fifo_generator_ramfifo__parameterized1 | Reconfigurable |            - |         48 |         40 |       8 |    0 |    114 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gcx.clkx                                                                                                      |                                                      design_ctrl_auto_cc_4_clk_x_pntrs__xdcDup__3 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     40 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.gcx.clkx)                                                                                                  |                                                      design_ctrl_auto_cc_4_clk_x_pntrs__xdcDup__3 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                           rd_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_4_xpm_cdc_gray__15 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                           wr_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_4_xpm_cdc_gray__14 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.rd                                                                                                        |                                                                    design_ctrl_auto_cc_4_rd_logic | Reconfigurable |            - |         13 |         13 |       0 |    0 |     18 |      0 |      0 |    0 |          0 |
|                           gr1.gr1_int.rfwft                                                                                                             |                                                                     design_ctrl_auto_cc_4_rd_fwft | Reconfigurable |            - |          7 |          7 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gras.rsts                                                                                                                     |                                                          design_ctrl_auto_cc_4_rd_status_flags_as | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           rpntr                                                                                                                         |                                                                 design_ctrl_auto_cc_4_rd_bin_cntr | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.wr                                                                                                        |                                                                    design_ctrl_auto_cc_4_wr_logic | Reconfigurable |            - |          7 |          7 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                           gwas.wsts                                                                                                                     |                                                          design_ctrl_auto_cc_4_wr_status_flags_as | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           wpntr                                                                                                                         |                                                                 design_ctrl_auto_cc_4_wr_bin_cntr | Reconfigurable |            - |          5 |          5 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.mem                                                                                                           |                                                      design_ctrl_auto_cc_4_memory__parameterized1 | Reconfigurable |            - |          8 |          0 |       8 |    0 |     16 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.mem)                                                                                                       |                                                      design_ctrl_auto_cc_4_memory__parameterized1 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gdm.dm_gen.dm                                                                                                                 |                                                        design_ctrl_auto_cc_4_dmem__parameterized1 | Reconfigurable |            - |          8 |          0 |       8 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         rstblk                                                                                                                          |                                                design_ctrl_auto_cc_4_reset_blk_ramfifo__xdcDup__3 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     26 |      0 |      0 |    0 |          0 |
|                           (rstblk)                                                                                                                      |                                                design_ctrl_auto_cc_4_reset_blk_ramfifo__xdcDup__3 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rst_rd_reg2_inst                                                                   |                                                       design_ctrl_auto_cc_4_xpm_cdc_async_rst__10 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr                                                        |                                          design_ctrl_auto_cc_4_xpm_cdc_single__parameterized1__15 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_wrst_rd                                                        |                                          design_ctrl_auto_cc_4_xpm_cdc_single__parameterized1__14 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                           |                                                        design_ctrl_auto_cc_4_xpm_cdc_async_rst__9 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|             auto_ds                                                                                                                                     |                                                                             design_ctrl_auto_ds_4 | Reconfigurable |            - |       1191 |       1139 |      52 |    0 |   1060 |      0 |      0 |    0 |          0 |
|               inst                                                                                                                                      |                                            design_ctrl_auto_ds_4_axi_dwidth_converter_v2_1_29_top | Reconfigurable |            - |       1191 |       1139 |      52 |    0 |   1060 |      0 |      0 |    0 |          0 |
|                 gen_downsizer.gen_simple_downsizer.axi_downsizer_inst                                                                                   |                                  design_ctrl_auto_ds_4_axi_dwidth_converter_v2_1_29_axi_downsizer | Reconfigurable |            - |       1191 |       1139 |      52 |    0 |   1060 |      0 |      0 |    0 |          0 |
|                   USE_READ.read_addr_inst                                                                                                               |                    design_ctrl_auto_ds_4_axi_dwidth_converter_v2_1_29_a_downsizer__parameterized0 | Reconfigurable |            - |        737 |        713 |      24 |    0 |    229 |      0 |      0 |    0 |          0 |
|                     (USE_READ.read_addr_inst)                                                                                                           |                    design_ctrl_auto_ds_4_axi_dwidth_converter_v2_1_29_a_downsizer__parameterized0 | Reconfigurable |            - |         79 |         79 |       0 |    0 |    123 |      0 |      0 |    0 |          0 |
|                     cmd_queue                                                                                                                           |                             design_ctrl_auto_ds_4_axi_data_fifo_v2_1_28_axic_fifo__parameterized0 | Reconfigurable |            - |        658 |        634 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                       inst                                                                                                                              |                              design_ctrl_auto_ds_4_axi_data_fifo_v2_1_28_fifo_gen__parameterized0 | Reconfigurable |            - |        658 |        634 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                         (inst)                                                                                                                          |                              design_ctrl_auto_ds_4_axi_data_fifo_v2_1_28_fifo_gen__parameterized0 | Reconfigurable |            - |        607 |        607 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                         fifo_gen_inst                                                                                                                   |                                      design_ctrl_auto_ds_4_fifo_generator_v13_2_9__parameterized0 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                           inst_fifo_gen                                                                                                                 |                                design_ctrl_auto_ds_4_fifo_generator_v13_2_9_synth__parameterized0 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                             gconvfifo.rf                                                                                                                |                                          design_ctrl_auto_ds_4_fifo_generator_top__parameterized0 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                               grf.rf                                                                                                                    |                                      design_ctrl_auto_ds_4_fifo_generator_ramfifo__parameterized0 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.rd                                                                                                |                                                                  design_ctrl_auto_ds_4_rd_logic_7 | Reconfigurable |            - |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                                   gr1.gr1_int.rfwft                                                                                                     |                                                                  design_ctrl_auto_ds_4_rd_fwft_13 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                                   grss.rsts                                                                                                             |                                                       design_ctrl_auto_ds_4_rd_status_flags_ss_14 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   rpntr                                                                                                                 |                                                              design_ctrl_auto_ds_4_rd_bin_cntr_15 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.wr                                                                                                |                                                                  design_ctrl_auto_ds_4_wr_logic_8 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                                   gwss.wsts                                                                                                             |                                                       design_ctrl_auto_ds_4_wr_status_flags_ss_11 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   wpntr                                                                                                                 |                                                              design_ctrl_auto_ds_4_wr_bin_cntr_12 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.mem                                                                                                   |                                                    design_ctrl_auto_ds_4_memory__parameterized0_9 | Reconfigurable |            - |         24 |          0 |      24 |    0 |     70 |      0 |      0 |    0 |          0 |
|                                   (gntv_or_sync_fifo.mem)                                                                                               |                                                    design_ctrl_auto_ds_4_memory__parameterized0_9 | Reconfigurable |            - |          0 |          0 |       0 |    0 |     35 |      0 |      0 |    0 |          0 |
|                                   gdm.dm_gen.dm                                                                                                         |                                                     design_ctrl_auto_ds_4_dmem__parameterized0_10 | Reconfigurable |            - |         24 |          0 |      24 |    0 |     35 |      0 |      0 |    0 |          0 |
|                                 rstblk                                                                                                                  |                                                           design_ctrl_auto_ds_4_reset_blk_ramfifo | Reconfigurable |            - |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                                   (rstblk)                                                                                                              |                                                           design_ctrl_auto_ds_4_reset_blk_ramfifo | Reconfigurable |            - |          6 |          6 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                   |                                                           design_ctrl_auto_ds_4_xpm_cdc_async_rst | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                   USE_READ.read_data_inst                                                                                                               |                                    design_ctrl_auto_ds_4_axi_dwidth_converter_v2_1_29_r_downsizer | Reconfigurable |            - |         23 |         23 |       0 |    0 |    529 |      0 |      0 |    0 |          0 |
|                   USE_WRITE.USE_SPLIT.write_resp_inst                                                                                                   |                                    design_ctrl_auto_ds_4_axi_dwidth_converter_v2_1_29_b_downsizer | Reconfigurable |            - |         15 |         15 |       0 |    0 |     11 |      0 |      0 |    0 |          0 |
|                   USE_WRITE.write_addr_inst                                                                                                             |                                    design_ctrl_auto_ds_4_axi_dwidth_converter_v2_1_29_a_downsizer | Reconfigurable |            - |        397 |        369 |      28 |    0 |    276 |      0 |      0 |    0 |          0 |
|                     (USE_WRITE.write_addr_inst)                                                                                                         |                                    design_ctrl_auto_ds_4_axi_dwidth_converter_v2_1_29_a_downsizer | Reconfigurable |            - |         80 |         80 |       0 |    0 |    126 |      0 |      0 |    0 |          0 |
|                     USE_B_CHANNEL.cmd_b_queue                                                                                                           |                                             design_ctrl_auto_ds_4_axi_data_fifo_v2_1_28_axic_fifo | Reconfigurable |            - |         55 |         51 |       4 |    0 |     46 |      0 |      0 |    0 |          0 |
|                       inst                                                                                                                              |                                              design_ctrl_auto_ds_4_axi_data_fifo_v2_1_28_fifo_gen | Reconfigurable |            - |         55 |         51 |       4 |    0 |     46 |      0 |      0 |    0 |          0 |
|                         (inst)                                                                                                                          |                                              design_ctrl_auto_ds_4_axi_data_fifo_v2_1_28_fifo_gen | Reconfigurable |            - |         23 |         23 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                         fifo_gen_inst                                                                                                                   |                                                      design_ctrl_auto_ds_4_fifo_generator_v13_2_9 | Reconfigurable |            - |         32 |         28 |       4 |    0 |     46 |      0 |      0 |    0 |          0 |
|                           inst_fifo_gen                                                                                                                 |                                                design_ctrl_auto_ds_4_fifo_generator_v13_2_9_synth | Reconfigurable |            - |         32 |         28 |       4 |    0 |     46 |      0 |      0 |    0 |          0 |
|                             gconvfifo.rf                                                                                                                |                                                          design_ctrl_auto_ds_4_fifo_generator_top | Reconfigurable |            - |         32 |         28 |       4 |    0 |     46 |      0 |      0 |    0 |          0 |
|                               grf.rf                                                                                                                    |                                                      design_ctrl_auto_ds_4_fifo_generator_ramfifo | Reconfigurable |            - |         32 |         28 |       4 |    0 |     46 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.rd                                                                                                |                                                                  design_ctrl_auto_ds_4_rd_logic_0 | Reconfigurable |            - |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                                   gr1.gr1_int.rfwft                                                                                                     |                                                                   design_ctrl_auto_ds_4_rd_fwft_4 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                                   grss.rsts                                                                                                             |                                                        design_ctrl_auto_ds_4_rd_status_flags_ss_5 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   rpntr                                                                                                                 |                                                               design_ctrl_auto_ds_4_rd_bin_cntr_6 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.wr                                                                                                |                                                                  design_ctrl_auto_ds_4_wr_logic_1 | Reconfigurable |            - |         13 |         13 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                                   gwss.wsts                                                                                                             |                                                        design_ctrl_auto_ds_4_wr_status_flags_ss_2 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   wpntr                                                                                                                 |                                                               design_ctrl_auto_ds_4_wr_bin_cntr_3 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.mem                                                                                                   |                                                                      design_ctrl_auto_ds_4_memory | Reconfigurable |            - |          4 |          0 |       4 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                   (gntv_or_sync_fifo.mem)                                                                                               |                                                                      design_ctrl_auto_ds_4_memory | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                                   gdm.dm_gen.dm                                                                                                         |                                                                        design_ctrl_auto_ds_4_dmem | Reconfigurable |            - |          4 |          0 |       4 |    0 |      5 |      0 |      0 |    0 |          0 |
|                                 rstblk                                                                                                                  |                                                design_ctrl_auto_ds_4_reset_blk_ramfifo__xdcDup__1 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                                   (rstblk)                                                                                                              |                                                design_ctrl_auto_ds_4_reset_blk_ramfifo__xdcDup__1 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                   |                                                        design_ctrl_auto_ds_4_xpm_cdc_async_rst__3 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     cmd_queue                                                                                                                           |                  design_ctrl_auto_ds_4_axi_data_fifo_v2_1_28_axic_fifo__parameterized0__xdcDup__1 | Reconfigurable |            - |        262 |        238 |      24 |    0 |    104 |      0 |      0 |    0 |          0 |
|                       inst                                                                                                                              |                   design_ctrl_auto_ds_4_axi_data_fifo_v2_1_28_fifo_gen__parameterized0__xdcDup__1 | Reconfigurable |            - |        262 |        238 |      24 |    0 |    104 |      0 |      0 |    0 |          0 |
|                         (inst)                                                                                                                          |                   design_ctrl_auto_ds_4_axi_data_fifo_v2_1_28_fifo_gen__parameterized0__xdcDup__1 | Reconfigurable |            - |        211 |        211 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                         fifo_gen_inst                                                                                                                   |                           design_ctrl_auto_ds_4_fifo_generator_v13_2_9__parameterized0__xdcDup__1 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    104 |      0 |      0 |    0 |          0 |
|                           inst_fifo_gen                                                                                                                 |                     design_ctrl_auto_ds_4_fifo_generator_v13_2_9_synth__parameterized0__xdcDup__1 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    104 |      0 |      0 |    0 |          0 |
|                             gconvfifo.rf                                                                                                                |                               design_ctrl_auto_ds_4_fifo_generator_top__parameterized0__xdcDup__1 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    104 |      0 |      0 |    0 |          0 |
|                               grf.rf                                                                                                                    |                           design_ctrl_auto_ds_4_fifo_generator_ramfifo__parameterized0__xdcDup__1 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    104 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.rd                                                                                                |                                                                    design_ctrl_auto_ds_4_rd_logic | Reconfigurable |            - |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                                   gr1.gr1_int.rfwft                                                                                                     |                                                                     design_ctrl_auto_ds_4_rd_fwft | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
