Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Fri May  1 14:58:18 2026
| Host         : clara running 64-bit NixOS 25.11 (Xantusia)
| Command      : report_utilization -hierarchical -file util_inter_6.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------------------------------------------------+----------------+--------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                                                                         Instance                                                                        |                                               Module                                              |  PR Attribute  | Total PPLOCs | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                           (gntv_or_sync_fifo.mem)                                                                                                       |                                                                   design_ctrl_auto_cc_0_memory_23 | Reconfigurable |            - |          0 |          0 |       0 |    0 |     30 |      0 |      0 |    0 |          0 |
|                           gdm.dm_gen.dm                                                                                                                 |                                                                     design_ctrl_auto_cc_0_dmem_24 | Reconfigurable |            - |         26 |          0 |      26 |    0 |     30 |      0 |      0 |    0 |          0 |
|                         rstblk                                                                                                                          |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__4 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     26 |      0 |      0 |    0 |          0 |
|                           (rstblk)                                                                                                                      |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__4 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rst_rd_reg2_inst                                                                   |                                                       design_ctrl_auto_cc_0_xpm_cdc_async_rst__12 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__17 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_wrst_rd                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__16 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                           |                                                       design_ctrl_auto_cc_0_xpm_cdc_async_rst__11 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     gaxi_full_lite.gread_ch.grdch2.axi_rdch                                                                                             |                                          design_ctrl_auto_cc_0_fifo_generator_top__parameterized2 | Reconfigurable |            - |        341 |         41 |     300 |    0 |   1140 |      0 |      0 |    0 |          0 |
|                       grf.rf                                                                                                                            |                                      design_ctrl_auto_cc_0_fifo_generator_ramfifo__parameterized2 | Reconfigurable |            - |        341 |         41 |     300 |    0 |   1140 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gcx.clkx                                                                                                      |                                                                 design_ctrl_auto_cc_0_clk_x_pntrs | Reconfigurable |            - |         12 |         12 |       0 |    0 |     40 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.gcx.clkx)                                                                                                  |                                                                 design_ctrl_auto_cc_0_clk_x_pntrs | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                           rd_pntr_cdc_inst                                                                                                              |                                                                design_ctrl_auto_cc_0_xpm_cdc_gray | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                           wr_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__18 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.rd                                                                                                        |                                                                 design_ctrl_auto_cc_0_rd_logic_14 | Reconfigurable |            - |         13 |         13 |       0 |    0 |     18 |      0 |      0 |    0 |          0 |
|                           gr1.gr1_int.rfwft                                                                                                             |                                                                  design_ctrl_auto_cc_0_rd_fwft_18 | Reconfigurable |            - |          7 |          7 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gras.rsts                                                                                                                     |                                                       design_ctrl_auto_cc_0_rd_status_flags_as_19 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           rpntr                                                                                                                         |                                                              design_ctrl_auto_cc_0_rd_bin_cntr_20 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.wr                                                                                                        |                                                                 design_ctrl_auto_cc_0_wr_logic_15 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                           gwas.wsts                                                                                                                     |                                                       design_ctrl_auto_cc_0_wr_status_flags_as_16 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           wpntr                                                                                                                         |                                                              design_ctrl_auto_cc_0_wr_bin_cntr_17 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.mem                                                                                                           |                                                      design_ctrl_auto_cc_0_memory__parameterized2 | Reconfigurable |            - |        300 |          0 |     300 |    0 |   1042 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.mem)                                                                                                       |                                                      design_ctrl_auto_cc_0_memory__parameterized2 | Reconfigurable |            - |          0 |          0 |       0 |    0 |    521 |      0 |      0 |    0 |          0 |
|                           gdm.dm_gen.dm                                                                                                                 |                                                        design_ctrl_auto_cc_0_dmem__parameterized2 | Reconfigurable |            - |        300 |          0 |     300 |    0 |    521 |      0 |      0 |    0 |          0 |
|                         rstblk                                                                                                                          |                                                           design_ctrl_auto_cc_0_reset_blk_ramfifo | Reconfigurable |            - |          8 |          8 |       0 |    0 |     26 |      0 |      0 |    0 |          0 |
|                           (rstblk)                                                                                                                      |                                                           design_ctrl_auto_cc_0_reset_blk_ramfifo | Reconfigurable |            - |          8 |          8 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rst_rd_reg2_inst                                                                   |                                                           design_ctrl_auto_cc_0_xpm_cdc_async_rst | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr                                                        |                                              design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_wrst_rd                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__18 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                           |                                                       design_ctrl_auto_cc_0_xpm_cdc_async_rst__13 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     gaxi_full_lite.gwrite_ch.gwach2.axi_wach                                                                                            |                                               design_ctrl_auto_cc_0_fifo_generator_top__xdcDup__1 | Reconfigurable |            - |         66 |         40 |      26 |    0 |    158 |      0 |      0 |    0 |          0 |
|                       grf.rf                                                                                                                            |                                           design_ctrl_auto_cc_0_fifo_generator_ramfifo__xdcDup__1 | Reconfigurable |            - |         66 |         40 |      26 |    0 |    158 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gcx.clkx                                                                                                      |                                                      design_ctrl_auto_cc_0_clk_x_pntrs__xdcDup__1 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     40 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.gcx.clkx)                                                                                                  |                                                      design_ctrl_auto_cc_0_clk_x_pntrs__xdcDup__1 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                           rd_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__11 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                           wr_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__10 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.rd                                                                                                        |                                                                  design_ctrl_auto_cc_0_rd_logic_7 | Reconfigurable |            - |         13 |         13 |       0 |    0 |     18 |      0 |      0 |    0 |          0 |
|                           gr1.gr1_int.rfwft                                                                                                             |                                                                  design_ctrl_auto_cc_0_rd_fwft_11 | Reconfigurable |            - |          7 |          7 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gras.rsts                                                                                                                     |                                                       design_ctrl_auto_cc_0_rd_status_flags_as_12 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           rpntr                                                                                                                         |                                                              design_ctrl_auto_cc_0_rd_bin_cntr_13 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.wr                                                                                                        |                                                                  design_ctrl_auto_cc_0_wr_logic_8 | Reconfigurable |            - |          7 |          7 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                           gwas.wsts                                                                                                                     |                                                        design_ctrl_auto_cc_0_wr_status_flags_as_9 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           wpntr                                                                                                                         |                                                              design_ctrl_auto_cc_0_wr_bin_cntr_10 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.mem                                                                                                           |                                                                      design_ctrl_auto_cc_0_memory | Reconfigurable |            - |         26 |          0 |      26 |    0 |     60 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.mem)                                                                                                       |                                                                      design_ctrl_auto_cc_0_memory | Reconfigurable |            - |          0 |          0 |       0 |    0 |     30 |      0 |      0 |    0 |          0 |
|                           gdm.dm_gen.dm                                                                                                                 |                                                                        design_ctrl_auto_cc_0_dmem | Reconfigurable |            - |         26 |          0 |      26 |    0 |     30 |      0 |      0 |    0 |          0 |
|                         rstblk                                                                                                                          |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__1 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     26 |      0 |      0 |    0 |          0 |
|                           (rstblk)                                                                                                                      |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__1 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rst_rd_reg2_inst                                                                   |                                                        design_ctrl_auto_cc_0_xpm_cdc_async_rst__6 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__11 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_wrst_rd                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__10 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                           |                                                        design_ctrl_auto_cc_0_xpm_cdc_async_rst__5 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     gaxi_full_lite.gwrite_ch.gwdch2.axi_wdch                                                                                            |                                          design_ctrl_auto_cc_0_fifo_generator_top__parameterized0 | Reconfigurable |            - |         42 |         42 |       0 |    0 |     98 |      0 |      0 |    0 |          0 |
|                       grf.rf                                                                                                                            |                                      design_ctrl_auto_cc_0_fifo_generator_ramfifo__parameterized0 | Reconfigurable |            - |         42 |         42 |       0 |    0 |     98 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gcx.clkx                                                                                                      |                                                      design_ctrl_auto_cc_0_clk_x_pntrs__xdcDup__2 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     40 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.gcx.clkx)                                                                                                  |                                                      design_ctrl_auto_cc_0_clk_x_pntrs__xdcDup__2 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                           rd_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__13 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                           wr_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__12 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.rd                                                                                                        |                                                                  design_ctrl_auto_cc_0_rd_logic_0 | Reconfigurable |            - |         14 |         14 |       0 |    0 |     18 |      0 |      0 |    0 |          0 |
|                           gr1.gr1_int.rfwft                                                                                                             |                                                                   design_ctrl_auto_cc_0_rd_fwft_4 | Reconfigurable |            - |          8 |          8 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gras.rsts                                                                                                                     |                                                        design_ctrl_auto_cc_0_rd_status_flags_as_5 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           rpntr                                                                                                                         |                                                               design_ctrl_auto_cc_0_rd_bin_cntr_6 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.wr                                                                                                        |                                                                  design_ctrl_auto_cc_0_wr_logic_1 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                           gwas.wsts                                                                                                                     |                                                        design_ctrl_auto_cc_0_wr_status_flags_as_2 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           wpntr                                                                                                                         |                                                               design_ctrl_auto_cc_0_wr_bin_cntr_3 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                         rstblk                                                                                                                          |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__2 | Reconfigurable |            - |          9 |          9 |       0 |    0 |     26 |      0 |      0 |    0 |          0 |
|                           (rstblk)                                                                                                                      |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__2 | Reconfigurable |            - |          9 |          9 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rst_rd_reg2_inst                                                                   |                                                        design_ctrl_auto_cc_0_xpm_cdc_async_rst__8 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__13 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_wrst_rd                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__12 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                           |                                                        design_ctrl_auto_cc_0_xpm_cdc_async_rst__7 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     gaxi_full_lite.gwrite_ch.gwrch2.axi_wrch                                                                                            |                                          design_ctrl_auto_cc_0_fifo_generator_top__parameterized1 | Reconfigurable |            - |         47 |         39 |       8 |    0 |    114 |      0 |      0 |    0 |          0 |
|                       grf.rf                                                                                                                            |                                      design_ctrl_auto_cc_0_fifo_generator_ramfifo__parameterized1 | Reconfigurable |            - |         47 |         39 |       8 |    0 |    114 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gcx.clkx                                                                                                      |                                                      design_ctrl_auto_cc_0_clk_x_pntrs__xdcDup__3 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     40 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.gcx.clkx)                                                                                                  |                                                      design_ctrl_auto_cc_0_clk_x_pntrs__xdcDup__3 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                           rd_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__15 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                           wr_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__14 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.rd                                                                                                        |                                                                    design_ctrl_auto_cc_0_rd_logic | Reconfigurable |            - |         12 |         12 |       0 |    0 |     18 |      0 |      0 |    0 |          0 |
|                           gr1.gr1_int.rfwft                                                                                                             |                                                                     design_ctrl_auto_cc_0_rd_fwft | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gras.rsts                                                                                                                     |                                                          design_ctrl_auto_cc_0_rd_status_flags_as | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           rpntr                                                                                                                         |                                                                 design_ctrl_auto_cc_0_rd_bin_cntr | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.wr                                                                                                        |                                                                    design_ctrl_auto_cc_0_wr_logic | Reconfigurable |            - |          7 |          7 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                           gwas.wsts                                                                                                                     |                                                          design_ctrl_auto_cc_0_wr_status_flags_as | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           wpntr                                                                                                                         |                                                                 design_ctrl_auto_cc_0_wr_bin_cntr | Reconfigurable |            - |          5 |          5 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.mem                                                                                                           |                                                      design_ctrl_auto_cc_0_memory__parameterized1 | Reconfigurable |            - |          8 |          0 |       8 |    0 |     16 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.mem)                                                                                                       |                                                      design_ctrl_auto_cc_0_memory__parameterized1 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gdm.dm_gen.dm                                                                                                                 |                                                        design_ctrl_auto_cc_0_dmem__parameterized1 | Reconfigurable |            - |          8 |          0 |       8 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         rstblk                                                                                                                          |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__3 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     26 |      0 |      0 |    0 |          0 |
|                           (rstblk)                                                                                                                      |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__3 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rst_rd_reg2_inst                                                                   |                                                       design_ctrl_auto_cc_0_xpm_cdc_async_rst__10 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__15 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_wrst_rd                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__14 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                           |                                                        design_ctrl_auto_cc_0_xpm_cdc_async_rst__9 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|             auto_ds                                                                                                                                     |                                                                             design_ctrl_auto_ds_0 | Reconfigurable |            - |       1052 |        996 |      56 |    0 |   1039 |      0 |      0 |    0 |          0 |
|               inst                                                                                                                                      |                                            design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_top | Reconfigurable |            - |       1052 |        996 |      56 |    0 |   1039 |      0 |      0 |    0 |          0 |
|                 gen_downsizer.gen_simple_downsizer.axi_downsizer_inst                                                                                   |                                  design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_axi_downsizer | Reconfigurable |            - |       1052 |        996 |      56 |    0 |   1039 |      0 |      0 |    0 |          0 |
|                   USE_READ.read_addr_inst                                                                                                               |                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_a_downsizer__parameterized0 | Reconfigurable |            - |        222 |        198 |      24 |    0 |    236 |      0 |      0 |    0 |          0 |
|                     (USE_READ.read_addr_inst)                                                                                                           |                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_a_downsizer__parameterized0 | Reconfigurable |            - |         82 |         82 |       0 |    0 |    130 |      0 |      0 |    0 |          0 |
|                     cmd_queue                                                                                                                           |                             design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_axic_fifo__parameterized0 | Reconfigurable |            - |        140 |        116 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                       inst                                                                                                                              |                              design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_fifo_gen__parameterized0 | Reconfigurable |            - |        140 |        116 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                         (inst)                                                                                                                          |                              design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_fifo_gen__parameterized0 | Reconfigurable |            - |         89 |         89 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                         fifo_gen_inst                                                                                                                   |                                      design_ctrl_auto_ds_0_fifo_generator_v13_2_7__parameterized0 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                           inst_fifo_gen                                                                                                                 |                                design_ctrl_auto_ds_0_fifo_generator_v13_2_7_synth__parameterized0 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                             gconvfifo.rf                                                                                                                |                                          design_ctrl_auto_ds_0_fifo_generator_top__parameterized0 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                               grf.rf                                                                                                                    |                                      design_ctrl_auto_ds_0_fifo_generator_ramfifo__parameterized0 | Reconfigurable |            - |         51 |         27 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.rd                                                                                                |                                                                  design_ctrl_auto_ds_0_rd_logic_7 | Reconfigurable |            - |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                                   gr1.gr1_int.rfwft                                                                                                     |                                                                  design_ctrl_auto_ds_0_rd_fwft_13 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                                   grss.rsts                                                                                                             |                                                       design_ctrl_auto_ds_0_rd_status_flags_ss_14 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   rpntr                                                                                                                 |                                                              design_ctrl_auto_ds_0_rd_bin_cntr_15 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.wr                                                                                                |                                                                  design_ctrl_auto_ds_0_wr_logic_8 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                                   gwss.wsts                                                                                                             |                                                       design_ctrl_auto_ds_0_wr_status_flags_ss_11 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   wpntr                                                                                                                 |                                                              design_ctrl_auto_ds_0_wr_bin_cntr_12 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.mem                                                                                                   |                                                    design_ctrl_auto_ds_0_memory__parameterized0_9 | Reconfigurable |            - |         24 |          0 |      24 |    0 |     70 |      0 |      0 |    0 |          0 |
|                                   (gntv_or_sync_fifo.mem)                                                                                               |                                                    design_ctrl_auto_ds_0_memory__parameterized0_9 | Reconfigurable |            - |          0 |          0 |       0 |    0 |     35 |      0 |      0 |    0 |          0 |
|                                   gdm.dm_gen.dm                                                                                                         |                                                     design_ctrl_auto_ds_0_dmem__parameterized0_10 | Reconfigurable |            - |         24 |          0 |      24 |    0 |     35 |      0 |      0 |    0 |          0 |
|                                 rstblk                                                                                                                  |                                                           design_ctrl_auto_ds_0_reset_blk_ramfifo | Reconfigurable |            - |          6 |          6 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                                   (rstblk)                                                                                                              |                                                           design_ctrl_auto_ds_0_reset_blk_ramfifo | Reconfigurable |            - |          6 |          6 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                   |                                                           design_ctrl_auto_ds_0_xpm_cdc_async_rst | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                   USE_READ.read_data_inst                                                                                                               |                                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_r_downsizer | Reconfigurable |            - |        557 |        557 |       0 |    0 |    529 |      0 |      0 |    0 |          0 |
|                   USE_WRITE.USE_SPLIT.write_resp_inst                                                                                                   |                                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_b_downsizer | Reconfigurable |            - |         17 |         17 |       0 |    0 |     11 |      0 |      0 |    0 |          0 |
