Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.1 (lin64) Build 3526262 Mon Apr 18 15:47:01 MDT 2022
| Date         : Thu Apr 30 15:17:34 2026
| Host         : clara running 64-bit NixOS 25.11 (Xantusia)
| Command      : report_utilization -hierarchical -file util_ushell_2.csv
| Design       : cyt_top
| Device       : xcu280-fsvh2892-2L-e
| Speed File   : -2L
| Design State : Physopt postRoute
------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+---------------------------------------------------------------------------------------------------------------------------------------------------------+---------------------------------------------------------------------------------------------------+----------------+--------------+------------+------------+---------+------+--------+--------+--------+------+------------+
|                                                                         Instance                                                                        |                                               Module                                              |  PR Attribute  | Total PPLOCs | Total LUTs | Logic LUTs | LUTRAMs | SRLs |   FFs  | RAMB36 | RAMB18 | URAM | DSP Blocks |
|                       grf.rf                                                                                                                            |                                      design_ctrl_auto_cc_0_fifo_generator_ramfifo__parameterized0 | Reconfigurable |            - |         40 |         40 |       0 |    0 |     98 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gcx.clkx                                                                                                      |                                                      design_ctrl_auto_cc_0_clk_x_pntrs__xdcDup__2 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     40 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.gcx.clkx)                                                                                                  |                                                      design_ctrl_auto_cc_0_clk_x_pntrs__xdcDup__2 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                           rd_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__13 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                           wr_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__12 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.rd                                                                                                        |                                                                  design_ctrl_auto_cc_0_rd_logic_0 | Reconfigurable |            - |         13 |         13 |       0 |    0 |     18 |      0 |      0 |    0 |          0 |
|                           gr1.gr1_int.rfwft                                                                                                             |                                                                   design_ctrl_auto_cc_0_rd_fwft_4 | Reconfigurable |            - |          7 |          7 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gras.rsts                                                                                                                     |                                                        design_ctrl_auto_cc_0_rd_status_flags_as_5 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           rpntr                                                                                                                         |                                                               design_ctrl_auto_cc_0_rd_bin_cntr_6 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.wr                                                                                                        |                                                                  design_ctrl_auto_cc_0_wr_logic_1 | Reconfigurable |            - |          8 |          8 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                           gwas.wsts                                                                                                                     |                                                        design_ctrl_auto_cc_0_wr_status_flags_as_2 | Reconfigurable |            - |          3 |          3 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           wpntr                                                                                                                         |                                                               design_ctrl_auto_cc_0_wr_bin_cntr_3 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                         rstblk                                                                                                                          |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__2 | Reconfigurable |            - |          7 |          7 |       0 |    0 |     26 |      0 |      0 |    0 |          0 |
|                           (rstblk)                                                                                                                      |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__2 | Reconfigurable |            - |          7 |          7 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rst_rd_reg2_inst                                                                   |                                                        design_ctrl_auto_cc_0_xpm_cdc_async_rst__8 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__13 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_wrst_rd                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__12 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                           |                                                        design_ctrl_auto_cc_0_xpm_cdc_async_rst__7 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     gaxi_full_lite.gwrite_ch.gwrch2.axi_wrch                                                                                            |                                          design_ctrl_auto_cc_0_fifo_generator_top__parameterized1 | Reconfigurable |            - |         46 |         38 |       8 |    0 |    114 |      0 |      0 |    0 |          0 |
|                       grf.rf                                                                                                                            |                                      design_ctrl_auto_cc_0_fifo_generator_ramfifo__parameterized1 | Reconfigurable |            - |         46 |         38 |       8 |    0 |    114 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gcx.clkx                                                                                                      |                                                      design_ctrl_auto_cc_0_clk_x_pntrs__xdcDup__3 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     40 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.gcx.clkx)                                                                                                  |                                                      design_ctrl_auto_cc_0_clk_x_pntrs__xdcDup__3 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                           rd_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__15 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                           wr_pntr_cdc_inst                                                                                                              |                                                            design_ctrl_auto_cc_0_xpm_cdc_gray__14 | Reconfigurable |            - |          5 |          5 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.rd                                                                                                        |                                                                    design_ctrl_auto_cc_0_rd_logic | Reconfigurable |            - |         12 |         12 |       0 |    0 |     18 |      0 |      0 |    0 |          0 |
|                           gr1.gr1_int.rfwft                                                                                                             |                                                                     design_ctrl_auto_cc_0_rd_fwft | Reconfigurable |            - |          7 |          7 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gras.rsts                                                                                                                     |                                                          design_ctrl_auto_cc_0_rd_status_flags_as | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           rpntr                                                                                                                         |                                                                 design_ctrl_auto_cc_0_rd_bin_cntr | Reconfigurable |            - |          5 |          5 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.gl0.wr                                                                                                        |                                                                    design_ctrl_auto_cc_0_wr_logic | Reconfigurable |            - |          7 |          7 |       0 |    0 |     14 |      0 |      0 |    0 |          0 |
|                           gwas.wsts                                                                                                                     |                                                          design_ctrl_auto_cc_0_wr_status_flags_as | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           wpntr                                                                                                                         |                                                                 design_ctrl_auto_cc_0_wr_bin_cntr | Reconfigurable |            - |          5 |          5 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                         gntv_or_sync_fifo.mem                                                                                                           |                                                      design_ctrl_auto_cc_0_memory__parameterized1 | Reconfigurable |            - |          8 |          0 |       8 |    0 |     16 |      0 |      0 |    0 |          0 |
|                           (gntv_or_sync_fifo.mem)                                                                                                       |                                                      design_ctrl_auto_cc_0_memory__parameterized1 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                           gdm.dm_gen.dm                                                                                                                 |                                                        design_ctrl_auto_cc_0_dmem__parameterized1 | Reconfigurable |            - |          8 |          0 |       8 |    0 |      8 |      0 |      0 |    0 |          0 |
|                         rstblk                                                                                                                          |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__3 | Reconfigurable |            - |          7 |          7 |       0 |    0 |     26 |      0 |      0 |    0 |          0 |
|                           (rstblk)                                                                                                                      |                                                design_ctrl_auto_cc_0_reset_blk_ramfifo__xdcDup__3 | Reconfigurable |            - |          7 |          7 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.rst_rd_reg2_inst                                                                   |                                                       design_ctrl_auto_cc_0_xpm_cdc_async_rst__10 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_rrst_wr                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__15 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.gic_rst.xpm_cdc_single_inst_wrst_rd                                                        |                                          design_ctrl_auto_cc_0_xpm_cdc_single__parameterized1__14 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                           ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                           |                                                        design_ctrl_auto_cc_0_xpm_cdc_async_rst__9 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|             auto_ds                                                                                                                                     |                                                                             design_ctrl_auto_ds_0 | Reconfigurable |            - |       1048 |        992 |      56 |    0 |   1039 |      0 |      0 |    0 |          0 |
|               inst                                                                                                                                      |                                            design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_top | Reconfigurable |            - |       1048 |        992 |      56 |    0 |   1039 |      0 |      0 |    0 |          0 |
|                 gen_downsizer.gen_simple_downsizer.axi_downsizer_inst                                                                                   |                                  design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_axi_downsizer | Reconfigurable |            - |       1048 |        992 |      56 |    0 |   1039 |      0 |      0 |    0 |          0 |
|                   USE_READ.read_addr_inst                                                                                                               |                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_a_downsizer__parameterized0 | Reconfigurable |            - |        218 |        194 |      24 |    0 |    236 |      0 |      0 |    0 |          0 |
|                     (USE_READ.read_addr_inst)                                                                                                           |                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_a_downsizer__parameterized0 | Reconfigurable |            - |         82 |         82 |       0 |    0 |    130 |      0 |      0 |    0 |          0 |
|                     cmd_queue                                                                                                                           |                             design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_axic_fifo__parameterized0 | Reconfigurable |            - |        137 |        113 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                       inst                                                                                                                              |                              design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_fifo_gen__parameterized0 | Reconfigurable |            - |        137 |        113 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                         (inst)                                                                                                                          |                              design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_fifo_gen__parameterized0 | Reconfigurable |            - |         87 |         87 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                         fifo_gen_inst                                                                                                                   |                                      design_ctrl_auto_ds_0_fifo_generator_v13_2_7__parameterized0 | Reconfigurable |            - |         50 |         26 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                           inst_fifo_gen                                                                                                                 |                                design_ctrl_auto_ds_0_fifo_generator_v13_2_7_synth__parameterized0 | Reconfigurable |            - |         50 |         26 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                             gconvfifo.rf                                                                                                                |                                          design_ctrl_auto_ds_0_fifo_generator_top__parameterized0 | Reconfigurable |            - |         50 |         26 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                               grf.rf                                                                                                                    |                                      design_ctrl_auto_ds_0_fifo_generator_ramfifo__parameterized0 | Reconfigurable |            - |         50 |         26 |      24 |    0 |    106 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.rd                                                                                                |                                                                  design_ctrl_auto_ds_0_rd_logic_7 | Reconfigurable |            - |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                                   gr1.gr1_int.rfwft                                                                                                     |                                                                  design_ctrl_auto_ds_0_rd_fwft_13 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                                   grss.rsts                                                                                                             |                                                       design_ctrl_auto_ds_0_rd_status_flags_ss_14 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   rpntr                                                                                                                 |                                                              design_ctrl_auto_ds_0_rd_bin_cntr_15 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.wr                                                                                                |                                                                  design_ctrl_auto_ds_0_wr_logic_8 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                                   gwss.wsts                                                                                                             |                                                       design_ctrl_auto_ds_0_wr_status_flags_ss_11 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   wpntr                                                                                                                 |                                                              design_ctrl_auto_ds_0_wr_bin_cntr_12 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.mem                                                                                                   |                                                    design_ctrl_auto_ds_0_memory__parameterized0_9 | Reconfigurable |            - |         24 |          0 |      24 |    0 |     70 |      0 |      0 |    0 |          0 |
|                                   (gntv_or_sync_fifo.mem)                                                                                               |                                                    design_ctrl_auto_ds_0_memory__parameterized0_9 | Reconfigurable |            - |          0 |          0 |       0 |    0 |     35 |      0 |      0 |    0 |          0 |
|                                   gdm.dm_gen.dm                                                                                                         |                                                     design_ctrl_auto_ds_0_dmem__parameterized0_10 | Reconfigurable |            - |         24 |          0 |      24 |    0 |     35 |      0 |      0 |    0 |          0 |
|                                 rstblk                                                                                                                  |                                                           design_ctrl_auto_ds_0_reset_blk_ramfifo | Reconfigurable |            - |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                                   (rstblk)                                                                                                              |                                                           design_ctrl_auto_ds_0_reset_blk_ramfifo | Reconfigurable |            - |          5 |          5 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                   |                                                           design_ctrl_auto_ds_0_xpm_cdc_async_rst | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                   USE_READ.read_data_inst                                                                                                               |                                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_r_downsizer | Reconfigurable |            - |        559 |        559 |       0 |    0 |    529 |      0 |      0 |    0 |          0 |
|                   USE_WRITE.USE_SPLIT.write_resp_inst                                                                                                   |                                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_b_downsizer | Reconfigurable |            - |         16 |         16 |       0 |    0 |     11 |      0 |      0 |    0 |          0 |
|                   USE_WRITE.write_addr_inst                                                                                                             |                                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_a_downsizer | Reconfigurable |            - |        237 |        205 |      32 |    0 |    248 |      0 |      0 |    0 |          0 |
|                     (USE_WRITE.write_addr_inst)                                                                                                         |                                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_a_downsizer | Reconfigurable |            - |         61 |         61 |       0 |    0 |    110 |      0 |      0 |    0 |          0 |
|                     USE_B_CHANNEL.cmd_b_queue                                                                                                           |                                             design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_axic_fifo | Reconfigurable |            - |         59 |         51 |       8 |    0 |     46 |      0 |      0 |    0 |          0 |
|                       inst                                                                                                                              |                                              design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_fifo_gen | Reconfigurable |            - |         59 |         51 |       8 |    0 |     46 |      0 |      0 |    0 |          0 |
|                         (inst)                                                                                                                          |                                              design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_fifo_gen | Reconfigurable |            - |         25 |         25 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                         fifo_gen_inst                                                                                                                   |                                                      design_ctrl_auto_ds_0_fifo_generator_v13_2_7 | Reconfigurable |            - |         34 |         26 |       8 |    0 |     46 |      0 |      0 |    0 |          0 |
|                           inst_fifo_gen                                                                                                                 |                                                design_ctrl_auto_ds_0_fifo_generator_v13_2_7_synth | Reconfigurable |            - |         34 |         26 |       8 |    0 |     46 |      0 |      0 |    0 |          0 |
|                             gconvfifo.rf                                                                                                                |                                                          design_ctrl_auto_ds_0_fifo_generator_top | Reconfigurable |            - |         34 |         26 |       8 |    0 |     46 |      0 |      0 |    0 |          0 |
|                               grf.rf                                                                                                                    |                                                      design_ctrl_auto_ds_0_fifo_generator_ramfifo | Reconfigurable |            - |         34 |         26 |       8 |    0 |     46 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.rd                                                                                                |                                                                  design_ctrl_auto_ds_0_rd_logic_0 | Reconfigurable |            - |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                                   gr1.gr1_int.rfwft                                                                                                     |                                                                   design_ctrl_auto_ds_0_rd_fwft_4 | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                                   grss.rsts                                                                                                             |                                                        design_ctrl_auto_ds_0_rd_status_flags_ss_5 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   rpntr                                                                                                                 |                                                               design_ctrl_auto_ds_0_rd_bin_cntr_6 | Reconfigurable |            - |          3 |          3 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.wr                                                                                                |                                                                  design_ctrl_auto_ds_0_wr_logic_1 | Reconfigurable |            - |         12 |         12 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                                   gwss.wsts                                                                                                             |                                                        design_ctrl_auto_ds_0_wr_status_flags_ss_2 | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   wpntr                                                                                                                 |                                                               design_ctrl_auto_ds_0_wr_bin_cntr_3 | Reconfigurable |            - |         11 |         11 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.mem                                                                                                   |                                                                      design_ctrl_auto_ds_0_memory | Reconfigurable |            - |          8 |          0 |       8 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                   (gntv_or_sync_fifo.mem)                                                                                               |                                                                      design_ctrl_auto_ds_0_memory | Reconfigurable |            - |          0 |          0 |       0 |    0 |      5 |      0 |      0 |    0 |          0 |
|                                   gdm.dm_gen.dm                                                                                                         |                                                                        design_ctrl_auto_ds_0_dmem | Reconfigurable |            - |          8 |          0 |       8 |    0 |      5 |      0 |      0 |    0 |          0 |
|                                 rstblk                                                                                                                  |                                                design_ctrl_auto_ds_0_reset_blk_ramfifo__xdcDup__1 | Reconfigurable |            - |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                                   (rstblk)                                                                                                              |                                                design_ctrl_auto_ds_0_reset_blk_ramfifo__xdcDup__1 | Reconfigurable |            - |          5 |          5 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                   |                                                        design_ctrl_auto_ds_0_xpm_cdc_async_rst__3 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     cmd_queue                                                                                                                           |                  design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_axic_fifo__parameterized0__xdcDup__1 | Reconfigurable |            - |        117 |         93 |      24 |    0 |     92 |      0 |      0 |    0 |          0 |
|                       inst                                                                                                                              |                   design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_fifo_gen__parameterized0__xdcDup__1 | Reconfigurable |            - |        117 |         93 |      24 |    0 |     92 |      0 |      0 |    0 |          0 |
|                         (inst)                                                                                                                          |                   design_ctrl_auto_ds_0_axi_data_fifo_v2_1_25_fifo_gen__parameterized0__xdcDup__1 | Reconfigurable |            - |         67 |         67 |       0 |    0 |      0 |      0 |      0 |    0 |          0 |
|                         fifo_gen_inst                                                                                                                   |                           design_ctrl_auto_ds_0_fifo_generator_v13_2_7__parameterized0__xdcDup__1 | Reconfigurable |            - |         50 |         26 |      24 |    0 |     92 |      0 |      0 |    0 |          0 |
|                           inst_fifo_gen                                                                                                                 |                     design_ctrl_auto_ds_0_fifo_generator_v13_2_7_synth__parameterized0__xdcDup__1 | Reconfigurable |            - |         50 |         26 |      24 |    0 |     92 |      0 |      0 |    0 |          0 |
|                             gconvfifo.rf                                                                                                                |                               design_ctrl_auto_ds_0_fifo_generator_top__parameterized0__xdcDup__1 | Reconfigurable |            - |         50 |         26 |      24 |    0 |     92 |      0 |      0 |    0 |          0 |
|                               grf.rf                                                                                                                    |                           design_ctrl_auto_ds_0_fifo_generator_ramfifo__parameterized0__xdcDup__1 | Reconfigurable |            - |         50 |         26 |      24 |    0 |     92 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.rd                                                                                                |                                                                    design_ctrl_auto_ds_0_rd_logic | Reconfigurable |            - |          9 |          9 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                                   gr1.gr1_int.rfwft                                                                                                     |                                                                     design_ctrl_auto_ds_0_rd_fwft | Reconfigurable |            - |          6 |          6 |       0 |    0 |      8 |      0 |      0 |    0 |          0 |
|                                   grss.rsts                                                                                                             |                                                          design_ctrl_auto_ds_0_rd_status_flags_ss | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   rpntr                                                                                                                 |                                                                 design_ctrl_auto_ds_0_rd_bin_cntr | Reconfigurable |            - |          3 |          3 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.gl0.wr                                                                                                |                                                                    design_ctrl_auto_ds_0_wr_logic | Reconfigurable |            - |         12 |         12 |       0 |    0 |     12 |      0 |      0 |    0 |          0 |
|                                   gwss.wsts                                                                                                             |                                                          design_ctrl_auto_ds_0_wr_status_flags_ss | Reconfigurable |            - |          2 |          2 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   wpntr                                                                                                                 |                                                                 design_ctrl_auto_ds_0_wr_bin_cntr | Reconfigurable |            - |         11 |         11 |       0 |    0 |     10 |      0 |      0 |    0 |          0 |
|                                 gntv_or_sync_fifo.mem                                                                                                   |                                                      design_ctrl_auto_ds_0_memory__parameterized0 | Reconfigurable |            - |         24 |          0 |      24 |    0 |     56 |      0 |      0 |    0 |          0 |
|                                   (gntv_or_sync_fifo.mem)                                                                                               |                                                      design_ctrl_auto_ds_0_memory__parameterized0 | Reconfigurable |            - |          0 |          0 |       0 |    0 |     28 |      0 |      0 |    0 |          0 |
|                                   gdm.dm_gen.dm                                                                                                         |                                                        design_ctrl_auto_ds_0_dmem__parameterized0 | Reconfigurable |            - |         24 |          0 |      24 |    0 |     28 |      0 |      0 |    0 |          0 |
|                                 rstblk                                                                                                                  |                                                design_ctrl_auto_ds_0_reset_blk_ramfifo__xdcDup__2 | Reconfigurable |            - |          5 |          5 |       0 |    0 |      4 |      0 |      0 |    0 |          0 |
|                                   (rstblk)                                                                                                              |                                                design_ctrl_auto_ds_0_reset_blk_ramfifo__xdcDup__2 | Reconfigurable |            - |          5 |          5 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                                   ngwrdrst.grst.g7serrst.gnsckt_wrst.rst_wr_reg2_inst                                                                   |                                                        design_ctrl_auto_ds_0_xpm_cdc_async_rst__4 | Reconfigurable |            - |          0 |          0 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                   USE_WRITE.write_data_inst                                                                                                             |                                    design_ctrl_auto_ds_0_axi_dwidth_converter_v2_1_26_w_downsizer | Reconfigurable |            - |         19 |         19 |       0 |    0 |     15 |      0 |      0 |    0 |          0 |
|             auto_pc                                                                                                                                     |                                                                             design_ctrl_auto_pc_0 | Reconfigurable |            - |        310 |        237 |       0 |   73 |    324 |      0 |      0 |    0 |          0 |
|               inst                                                                                                                                      |                       design_ctrl_auto_pc_0_axi_protocol_converter_v2_1_26_axi_protocol_converter | Reconfigurable |            - |        310 |        237 |       0 |   73 |    324 |      0 |      0 |    0 |          0 |
|                 gen_axilite.gen_b2s_conv.axilite_b2s                                                                                                    |                                          design_ctrl_auto_pc_0_axi_protocol_converter_v2_1_26_b2s | Reconfigurable |            - |        310 |        237 |       0 |   73 |    324 |      0 |      0 |    0 |          0 |
|                   (gen_axilite.gen_b2s_conv.axilite_b2s)                                                                                                |                                          design_ctrl_auto_pc_0_axi_protocol_converter_v2_1_26_b2s | Reconfigurable |            - |          0 |          0 |       0 |    0 |      1 |      0 |      0 |    0 |          0 |
|                   RD.ar_channel_0                                                                                                                       |                               design_ctrl_auto_pc_0_axi_protocol_converter_v2_1_26_b2s_ar_channel | Reconfigurable |            - |         82 |         82 |       0 |    0 |     63 |      0 |      0 |    0 |          0 |
|                     ar_cmd_fsm_0                                                                                                                        |                               design_ctrl_auto_pc_0_axi_protocol_converter_v2_1_26_b2s_rd_cmd_fsm | Reconfigurable |            - |         26 |         26 |       0 |    0 |      2 |      0 |      0 |    0 |          0 |
|                     cmd_translator_0                                                                                                                    |                         design_ctrl_auto_pc_0_axi_protocol_converter_v2_1_26_b2s_cmd_translator_1 | Reconfigurable |            - |         56 |         56 |       0 |    0 |     61 |      0 |      0 |    0 |          0 |
|                       (cmd_translator_0)                                                                                                                |                         design_ctrl_auto_pc_0_axi_protocol_converter_v2_1_26_b2s_cmd_translator_1 | Reconfigurable |            - |          1 |          1 |       0 |    0 |      3 |      0 |      0 |    0 |          0 |
|                       incr_cmd_0                                                                                                                        |                               design_ctrl_auto_pc_0_axi_protocol_converter_v2_1_26_b2s_incr_cmd_2 | Reconfigurable |            - |         24 |         24 |       0 |    0 |     20 |      0 |      0 |    0 |          0 |
|                       wrap_cmd_0                                                                                                                        |                               design_ctrl_auto_pc_0_axi_protocol_converter_v2_1_26_b2s_wrap_cmd_3 | Reconfigurable |            - |         31 |         31 |       0 |    0 |     38 |      0 |      0 |    0 |          0 |
